CellLine,CellLineId,ChannelNumber405,ChannelNumber638,ChannelNumberBrightfield,ChannelNumberStruct,Gene,Objective,PixelScaleX,PixelScaleY,PixelScaleZ,PlateId,Protein,ProteinDisplayName,SourceFilename,Structure,StructureDisplayName,StructureId,StructureShortName,WellName,CellLineId/Name,ProteinId/Name,StructureId/Name,treatment_group,time_point (hr),concentration (uM),drug_label
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-1-P28-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-2-P29-D06.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-3-P32-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-3-P32-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-3-P32-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-3-P32-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-3-P32-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_5-Scene-5-P34-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-01-P1-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-01-P1-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-02-P2-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-02-P2-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-02-P2-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-02-P2-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-02-P2-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-03-P3-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-03-P3-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-03-P3-D04.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Vehicle
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-05-P36-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-06-P38-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-07-P39-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-07-P39-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-07-P39-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-07-P39-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-08-P40-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-08-P40-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-08-P40-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-08-P40-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-12,16,6,2,7,4,TUBA1B,100,0.108333,0.108333,0.29,3500001171,Alpha-tubulin,Alpha-tubulin,3500001171_100X_20170811_6-Scene-08-P40-D07.czi,Microtubules,Microtubules,4,Microtubules,,AICS-12,Alpha-tubulin,Microtubules,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-02-P7-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-03-P8-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-03-P8-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-04-P9-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-04-P9-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-04-P9-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-05-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-09-P13-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-09-P13-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-10-P14-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_2-Scene-10-P14-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-02-P17-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-02-P17-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-03-P18-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-04-P19-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-06-P22-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-07-P23-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-07-P23-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001178,Sec61 beta,Sec61 beta,3500001178_100X_20170811_3-Scene-08-P24-F06.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,0.5,5,Brefeldin
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_1-Scene-4-P8-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_1-Scene-6-P10-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_1-Scene-6-P10-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-1-P2-F04.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Vehicle
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-1-P2-F04.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Vehicle
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-1-P2-F04.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Vehicle
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-2-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-2-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-2-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-2-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-2-P11-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-3-P12-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-3-P12-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-3-P12-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-4-P13-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-4-P13-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-4-P13-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-4-P13-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-6-P15-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-6-P15-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-6-P15-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
AICS-10,14,6,2,7,4,SEC61B,100,0.108333,0.108333,0.29,3500001207,Sec61 beta,Sec61 beta,3500001207_100X_20170818_2-Scene-6-P15-F05.czi,Endoplasmic reticulum,Endoplasmic reticulum,2,Endoplasmic reticulum,,AICS-10,Sec61 beta,Endoplasmic reticulum,Vehicle,2,5,Paclitaxol
